# Columns: t (s), T_gam (MeV), T_nue (MeV), T_numu (MeV), mu_nue (MeV), mu_numu (MeV), z
 1.36027818e-01    2.33156573e+00    2.33112659e+00    2.33112659e+00   -1.25650658e-03  -1.25650658e-03    1.00067835e+00
 1.39005577e-01    2.30649249e+00    2.30603689e+00    2.30603689e+00   -1.27469297e-03  -1.27469297e-03    1.00069656e+00
 1.41983337e-01    2.28221276e+00    2.28174060e+00    2.28174060e+00   -1.29243204e-03  -1.29243204e-03    1.00071485e+00
 1.44961096e-01    2.25868559e+00    2.25819677e+00    2.25819677e+00   -1.30973581e-03  -1.30973581e-03    1.00073322e+00
 1.47938855e-01    2.23587289e+00    2.23536731e+00    2.23536731e+00   -1.32661602e-03  -1.32661602e-03    1.00075165e+00
 1.50916614e-01    2.21373925e+00    2.21321683e+00    2.21321683e+00   -1.34308410e-03  -1.34308410e-03    1.00077016e+00
 1.54305118e-01    2.18933667e+00    2.18879499e+00    2.18879499e+00   -1.36133663e-03  -1.36133663e-03    1.00079130e+00
 1.57693622e-01    2.16572552e+00    2.16516448e+00    2.16516448e+00   -1.37908594e-03  -1.37908594e-03    1.00081253e+00
 1.61082127e-01    2.14286397e+00    2.14228347e+00    2.14228347e+00   -1.39634752e-03  -1.39634752e-03    1.00083384e+00
 1.64470631e-01    2.12071318e+00    2.12011316e+00    2.12011316e+00   -1.41313640e-03  -1.41313640e-03    1.00085523e+00
 1.67859135e-01    2.09923711e+00    2.09861748e+00    2.09861748e+00   -1.42946713e-03  -1.42946713e-03    1.00087670e+00
 1.71247639e-01    2.07840220e+00    2.07776290e+00    2.07776290e+00   -1.44535376e-03  -1.44535376e-03    1.00089826e+00
 1.75104404e-01    2.05542860e+00    2.05476682e+00    2.05476682e+00   -1.46291272e-03  -1.46291272e-03    1.00092288e+00
 1.78961168e-01    2.03320237e+00    2.03251805e+00    2.03251805e+00   -1.47993337e-03  -1.47993337e-03    1.00094759e+00
 1.82817933e-01    2.01168387e+00    2.01097695e+00    2.01097695e+00   -1.49643434e-03  -1.49643434e-03    1.00097240e+00
 1.86674698e-01    1.99083636e+00    1.99010678e+00    1.99010678e+00   -1.51243356e-03  -1.51243356e-03    1.00099730e+00
 1.90531462e-01    1.97062570e+00    1.96987341e+00    1.96987341e+00   -1.52794828e-03  -1.52794828e-03    1.00102229e+00
 1.94388227e-01    1.95102014e+00    1.95024510e+00    1.95024510e+00   -1.54299505e-03  -1.54299505e-03    1.00104736e+00
 1.98780739e-01    1.92939055e+00    1.92858956e+00    1.92858956e+00   -1.55958232e-03  -1.55958232e-03    1.00107602e+00
 2.04752471e-01    1.90110962e+00    1.90027328e+00    1.90027328e+00   -1.58123308e-03  -1.58123308e-03    1.00111514e+00
 2.10724202e-01    1.87404082e+00    1.87316909e+00    1.87316909e+00   -1.60189550e-03  -1.60189550e-03    1.00115445e+00
 2.16695934e-01    1.84810002e+00    1.84719288e+00    1.84719288e+00   -1.62162017e-03  -1.62162017e-03    1.00119394e+00
 2.22667665e-01    1.82321107e+00    1.82226849e+00    1.82226849e+00   -1.64045467e-03  -1.64045467e-03    1.00123360e+00
 2.28639397e-01    1.79930482e+00    1.79832680e+00    1.79832680e+00   -1.65844379e-03  -1.65844379e-03    1.00127342e+00
